id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
28452655,11675,11675,11675.0,60,0.202,310.62,E,E3,field technician,5 years,RENT,26000.0,Source Verified,2014-10-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=28452655,debt_consolidation,Debt consolidation,920xx,CA,24.97,0,2001-05-01,670,674,2,65,-1,8,0,11072,0.49,21,f,0.0,0.0,6523.02,6523.02,2847.79,3675.23,0.0,0.0,0.0,2016-07-01,310.62,,2017-02-01,499,0,1,65,1,Individual,5692.51,-1.0,,0,57,11072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22600,-1,-1,-1,5,1845,188,97.6,0,0,160,143,5,5,1,8,68,5,65,4,2,5,3,6,2,8,18,5,8,0,0,0,4,81.0,100.0,0,0,22600,11072,7800,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
104291755,5000,5000,5000.0,36,0.1899,183.26,D,D3,warehouse/dispatcher,2 years,RENT,25000.0,Source Verified,2017-04-01,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=104291755,house,Home buying,923xx,CA,22.26,0,2013-07-01,675,679,1,-1,-1,8,0,6858,0.59099996,9,f,153.26,153.26,6432.39,6432.39,4846.74,1570.65,15.0,0.0,0.0,2020-05-01,0.0,2020-06-01,2020-05-01,639,635,0,-1,1,Individual,5692.51,-1.0,,0,0,8588,1,1,1,1,8,1730,67,2,3,935,61,11600,0,0,2,4,1074,665,58.4,0,0,45,45,2,2,0,9,-1,2,-1,0,1,6,1,1,2,7,7,6,8,0,0,0,3,100.0,0.0,0,0,14200,8588,1600,2600,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
41196346,25000,25000,25000.0,60,0.0999,531.06,B,B3,Property Manager,4 years,RENT,70000.0,Source Verified,2015-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41196346,credit_card,Credit card refinancing,802xx,CO,24.88,0,1996-10-01,710,714,0,-1,-1,17,0,28475,0.835,28,f,0.0,0.0,31849.19,31849.19,25000.0,6849.19,0.0,0.0,0.0,2020-02-01,530.53,,2020-05-01,719,715,0,-1,1,Individual,5692.51,-1.0,,0,0,70925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34100,-1,-1,-1,1,4172,334,97.8,0,0,220,211,23,23,0,52,-1,10,-1,0,3,9,3,3,15,9,13,9,17,0,0,0,0,100.0,100.0,0,0,81216,70925,15500,47116,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
139341504,18000,18000,18000.0,60,0.066700004,353.63,A,A2,Correctional Officer ,7 years,MORTGAGE,90000.0,Verified,2018-09-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139341504,debt_consolidation,Debt consolidation,922xx,CA,10.08,0,2006-01-01,715,719,0,-1,-1,8,0,29674,0.606,23,w,12651.45,12651.45,7042.59,7042.59,5348.55,1694.04,0.0,0.0,0.0,2020-05-01,353.63,2020-06-01,2020-05-01,719,715,0,-1,1,Individual,5692.51,-1.0,,0,60,240124,0,0,0,1,13,0,-1,0,0,10338,61,49000,1,5,0,2,30016,5824,76.7,0,0,86,151,31,13,2,39,-1,13,-1,0,2,5,2,3,7,7,14,5,8,0,0,0,0,100.0,50.0,0,0,267282,29674,25000,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
121271275,12000,12000,12000.0,60,0.1709,298.82,D,D1,Owner,< 1 year,MORTGAGE,61000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121271275,credit_card,Credit card refinancing,379xx,TN,5.63,1,1997-04-01,665,669,0,7,-1,6,0,9475,0.71199995,10,w,7446.43,7446.43,8654.39,8654.39,4553.57,4100.82,0.0,0.0,0.0,2020-05-01,0.0,2020-07-01,2020-05-01,604,600,0,24,1,Individual,5692.51,-1.0,,0,0,145637,1,0,0,0,-1,0,-1,3,5,3944,71,13300,0,0,1,5,24273,3022,75.6,0,0,-1,246,1,1,3,8,-1,10,-1,1,3,4,4,6,0,5,7,4,6,0,0,0,3,88.9,75.0,0,0,166300,9475,12400,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,Y,CVD19SKIP,INCOMECURT,ACTIVE,2,0.0,2020-04-01,2020-06-01,2020-04-01,2,0,ACTIVE,212.1,7527.74,298.82,N
40337514,10075,10075,10075.0,36,0.1366,342.68,C,C3,Bindery Supervisor,10+ years,RENT,30000.0,Source Verified,2015-01-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40337514,credit_card,Credit card refinancing,975xx,OR,21.76,0,1994-03-01,665,669,0,-1,68,9,1,11602,0.583,21,f,0.0,0.0,12328.752,12328.75,10075.0,2253.75,0.0,0.0,0.0,2018-02-01,342.6,,2018-06-01,669,665,0,-1,1,Individual,5692.51,-1.0,,0,0,13574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19900,-1,-1,-1,6,1508,682,91.7,0,0,115,250,2,2,0,25,-1,9,-1,0,3,6,3,7,4,8,17,6,9,0,0,0,2,100.0,100.0,1,0,23953,13574,8200,4053,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
145124370,15000,15000,15000.0,36,0.070199996,463.3,A,A2,Attorney,6 years,RENT,85000.0,Not Verified,2018-12-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145124370,credit_card,Credit card refinancing,301xx,GA,26.53,0,2004-06-01,730,734,0,-1,-1,24,0,15655,0.23,44,w,8734.69,8734.69,7404.02,7404.02,6265.31,1138.71,0.0,0.0,0.0,2020-05-01,0.0,2020-06-01,2020-05-01,764,760,0,-1,1,Individual,5692.51,-1.0,,0,0,150844,1,15,0,1,23,135189,105,2,2,3437,77,68000,1,1,0,3,6285,52345,23.0,0,0,126,174,3,3,0,3,-1,23,-1,0,8,8,9,12,32,9,12,8,24,0,0,0,2,100.0,0.0,0,0,196821,150844,68000,128821,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
128316786,10000,10000,10000.0,36,0.119899996,332.1,B,B5,Occupational Therapist ,< 1 year,MORTGAGE,90000.0,Not Verified,2018-02-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=128316786,credit_card,Credit card refinancing,432xx,OH,18.29,0,2005-09-01,700,704,0,28,-1,14,0,9535,0.404,17,f,2844.71,2844.71,8953.38,8953.38,7155.29,1798.09,0.0,0.0,0.0,2020-05-01,332.1,2020-06-01,2020-05-01,714,710,0,28,1,Joint App,115000.0,14.58,Not Verified,0,675,227024,0,4,0,1,15,76242,86,3,4,3205,77,23600,3,1,1,5,16216,9413,49.4,0,0,149,48,7,7,2,7,-1,2,-1,3,5,7,5,6,6,8,9,7,14,0,0,0,3,76.5,20.0,0,0,268909,85777,18600,88309,10147,670,674,2006-09-01,1,2,5,61.2,2,1,0,0,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
157035121,10000,10000,10000.0,36,0.1774,360.23,C,C5,Corrections Officer 1,5 years,RENT,65000.0,Source Verified,2019-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=157035121,debt_consolidation,Debt consolidation,168xx,PA,15.44,0,2008-06-01,685,689,0,-1,-1,4,0,13295,1.0,15,w,8319.51,8319.51,2871.98,2871.98,1680.49,1191.49,0.0,0.0,0.0,2020-05-01,360.23,2020-06-01,2020-05-01,664,660,0,-1,1,Individual,5692.51,-1.0,,0,0,33286,2,1,3,5,1,19991,100,0,0,0,100,13300,0,8,0,5,8322,-1,-1.0,0,0,107,134,68,1,0,-1,-1,-1,-1,0,0,3,0,0,10,3,5,3,4,0,0,0,3,100.0,-1.0,0,0,33291,33286,0,19991,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
166441772,32000,32000,32000.0,60,0.1033,685.12,B,B1,Counselor/Consultant,3 years,MORTGAGE,50000.0,Not Verified,2020-02-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=166441772,debt_consolidation,Debt consolidation,212xx,MD,44.51,0,1989-08-01,720,724,0,45,-1,8,0,23333,0.58599997,13,w,30760.43,30760.43,2037.0,2037.0,1239.57,797.43,0.0,0.0,0.0,2020-05-01,685.12,2020-06-01,2020-05-01,729,725,0,-1,1,Joint App,420000.0,17.0,Not Verified,0,0,554688,0,1,0,0,26,4072,34,0,0,11438,64,39800,0,0,2,0,79241,14467,61.7,0,0,88,366,62,25,1,66,45,7,45,0,3,3,3,3,4,4,6,3,8,0,0,0,0,92.3,0.0,0,0,603666,55015,37800,12000,149161,690,694,1989-08-01,1,2,18,74.2,13,6,0,0,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
94259086,25275,25275,25175.0,36,0.0799,791.92,A,A5,SVP Operations,10+ years,MORTGAGE,360000.0,Verified,2016-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94259086,debt_consolidation,Debt consolidation,605xx,IL,20.52,0,1994-01-01,710,714,2,-1,-1,22,0,112873,0.808,43,f,0.0,0.0,28611.404,28498.2,25275.0,3296.8,39.600002,0.0,0.0,2019-12-01,811.1,,2020-05-01,679,675,0,-1,1,Individual,5692.51,-1.0,,0,0,909994,1,9,1,2,12,156126,52,1,2,41307,60,131600,1,1,4,4,41363,6919,88.6,0,0,148,173,5,5,15,5,-1,1,-1,0,3,6,4,4,17,8,10,6,22,0,0,0,2,100.0,75.0,0,0,1127403,277390,89000,260016,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
71776671,32250,32250,32050.0,36,0.1999,1198.37,E,E1,,,MORTGAGE,105000.0,Verified,2016-02-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71776671,debt_consolidation,Debt consolidation,750xx,TX,19.31,1,1996-07-01,670,674,0,6,-1,19,0,17398,0.532,28,f,0.0,0.0,42473.723,42210.32,32250.0,10223.72,0.0,0.0,0.0,2018-08-01,8002.02,,2020-05-01,784,780,0,29,1,Individual,5692.51,-1.0,,0,0,310971,2,3,2,2,8,45865,67,2,3,3624,62,32700,1,0,5,7,16367,4169,73.1,0,0,114,235,11,6,5,12,6,8,6,1,7,10,8,10,6,13,15,10,19,0,0,0,6,85.7,50.0,0,0,351483,63506,15500,68961,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
120655199,12000,12000,12000.0,36,0.1042,389.58,B,B3,Processor,2 years,RENT,60000.0,Not Verified,2017-10-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120655199,home_improvement,Home improvement,917xx,CA,4.82,0,1998-09-01,660,664,0,-1,79,3,1,9884,0.65,3,w,1899.0,1899.0,12070.03,12070.03,10101.0,1969.03,0.0,0.0,0.0,2020-05-01,389.58,2020-06-01,2020-05-01,654,650,0,-1,1,Individual,5692.51,-1.0,,0,1344,9884,0,0,0,0,-1,0,-1,0,2,8943,65,15200,0,0,0,2,3295,5316,65.0,0,0,-1,229,16,16,0,16,-1,16,-1,0,2,2,3,3,0,3,3,2,3,0,0,0,0,100.0,33.3,0,1,15200,9884,15200,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
76291679,12000,12000,12000.0,60,0.1531,287.44,C,C5,Nurse,10+ years,MORTGAGE,55000.0,Not Verified,2016-04-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76291679,credit_card,Credit card refinancing,920xx,CA,37.4,0,1997-04-01,660,664,1,53,47,12,1,9533,0.557,27,w,0.0,0.0,3788.24,3788.24,1575.71,1575.92,0.0,636.61,114.5898,2017-03-01,287.44,,2019-02-01,609,605,0,53,1,Individual,5692.51,-1.0,,0,0,67928,1,3,0,0,25,58395,40,1,4,4764,43,17100,0,0,1,4,5661,1523,84.3,0,0,222,227,1,1,0,23,53,1,53,1,4,6,4,9,10,8,17,6,10,0,0,0,1,95.7,75.0,1,0,124802,67928,9700,107702,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
78971817,24000,24000,24000.0,60,0.16290002,587.34,D,D1,Physician Assistant,2 years,MORTGAGE,100000.0,Verified,2016-06-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78971817,credit_card,Credit card refinancing,961xx,CA,16.76,0,2004-11-01,680,684,1,27,20,12,1,18791,0.73,42,f,0.0,0.0,31495.01,31495.01,24000.0,7495.01,0.0,0.0,0.0,2018-09-01,16245.89,,2019-08-01,734,730,0,30,1,Individual,5692.51,-1.0,,0,0,285097,5,2,0,0,27,176876,100,6,7,9353,73,25600,0,0,2,8,25917,5367,92.0,0,0,137,132,2,2,1,6,30,6,30,0,3,8,8,9,23,8,18,7,11,-1,0,0,7,95.0,100.0,0,0,293534,204630,16100,177601,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
10076275,18250,18250,18200.0,36,0.1398,623.57,C,C1,Aircraft Mechanic,9 years,MORTGAGE,70000.0,Not Verified,2013-12-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10076275,debt_consolidation,Debt consolidation,254xx,WV,18.6,0,2002-08-01,685,689,0,47,-1,10,0,9329,0.41099998,23,f,0.0,0.0,20993.58,20936.06,18250.0,2743.58,0.0,0.0,0.0,2015-04-01,11946.54,,2020-01-01,684,680,0,-1,1,Individual,5692.51,-1.0,,0,932,205658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22700,-1,-1,-1,6,20566,1841,54.0,0,0,136,125,4,4,3,4,-1,21,-1,0,3,6,3,6,10,7,10,6,10,0,0,0,3,95.5,33.3,0,0,232664,39471,4000,37264,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
107412626,7000,7000,7000.0,36,0.1149,230.8,B,B5,Pharmacy tech,3 years,MORTGAGE,41000.0,Verified,2017-05-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=107412626,other,Other,748xx,OK,12.65,0,2010-01-01,700,704,0,-1,-1,6,0,8245,0.89599997,9,w,0.0,0.0,8071.2383,8071.24,7000.0,1071.24,0.0,0.0,0.0,2019-02-01,3453.65,,2019-03-01,664,660,0,-1,1,Individual,5692.51,-1.0,,0,0,76340,0,1,0,0,27,3768,54,0,1,2645,74,9200,0,4,0,2,12723,155,94.5,0,0,87,63,22,13,1,29,-1,15,-1,0,1,3,1,1,4,4,4,3,6,0,0,0,0,100.0,100.0,0,0,81342,12013,2800,7000,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
84083815,21600,21600,21600.0,60,0.1349,496.91,C,C2,Claims Professional,< 1 year,MORTGAGE,57000.0,Source Verified,2016-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84083815,debt_consolidation,Debt consolidation,801xx,CO,23.66,0,2005-03-01,720,724,2,-1,-1,18,0,7119,0.344,48,w,0.0,0.0,22503.9,22503.9,21600.0,903.9,0.0,0.0,0.0,2016-11-01,21094.12,,2018-10-01,774,770,0,-1,1,Individual,5692.51,-1.0,,0,0,260914,2,12,2,3,6,40643,71,1,2,3538,62,20700,0,2,4,6,14495,12181,36.9,0,0,136,125,12,1,1,20,-1,4,-1,0,3,3,4,11,28,5,19,3,18,0,0,0,4,100.0,25.0,0,0,290744,47762,19300,56892,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
124857817,5000,5000,5000.0,36,0.0735,155.19,A,A4,cnc machinist,9 years,MORTGAGE,93000.0,Not Verified,2017-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124857817,other,Other,134xx,NY,22.86,0,2001-10-01,740,744,0,-1,-1,7,0,21602,0.791,23,w,0.0,0.0,5419.055,5419.06,5000.0,419.06,0.0,0.0,0.0,2019-04-01,2939.08,,2020-05-01,719,715,0,-1,1,Individual,5692.51,-1.0,,0,0,159053,0,2,0,1,23,21521,42,0,1,5196,63,27300,1,1,1,2,22722,4579,68.0,0,0,78,143,24,23,4,24,-1,0,-1,0,2,3,2,9,4,3,15,3,7,0,0,0,0,100.0,0.0,0,0,234111,43123,14300,56857,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
129615497,11500,11500,11500.0,36,0.0671,353.57,A,A3,General Contractor,10+ years,RENT,95000.0,Not Verified,2018-03-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=129615497,car,Car financing,946xx,CA,10.17,0,2002-07-01,690,694,0,66,-1,18,0,27239,0.34,27,w,3429.12,3429.12,9188.53,9188.53,8070.88,1117.65,0.0,0.0,0.0,2020-05-01,353.57,2020-06-01,2020-05-01,774,770,0,-1,1,Individual,5692.51,-1.0,,0,0,27239,1,0,0,0,27,0,-1,2,3,4756,34,80000,0,0,0,3,1513,50561,35.0,0,0,139,188,2,2,0,2,-1,-1,-1,0,11,11,17,18,5,18,22,11,18,0,0,0,2,96.3,0.0,0,0,80000,27239,77800,0,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
1684712,11500,11500,11500.0,36,0.1311,388.1,B,B4,,,RENT,34000.0,Verified,2012-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1684712,debt_consolidation,consolidate,549xx,WI,29.93,0,1982-09-01,700,704,1,-1,-1,13,0,25679,0.60400003,20,w,0.0,0.0,13971.163,13971.16,11500.0,2471.16,0.0,0.0,0.0,2015-11-01,387.66,,2018-04-01,689,685,0,-1,1,Individual,5692.51,-1.0,,0,0,27646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42500,-1,-1,-1,4,2127,13424,56.4,0,0,121,366,3,3,0,3,-1,6,-1,0,7,11,8,10,2,12,17,11,13,0,0,0,3,100.0,25.0,0,0,50324,27646,30800,7824,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
163916862,30000,30000,30000.0,60,0.1102,652.58,B,B2,Building engineer,4 years,MORTGAGE,200000.0,Source Verified,2020-01-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=163916862,home_improvement,Home improvement,551xx,MN,5.74,0,1999-11-01,710,714,0,28,-1,6,0,3410,0.307,16,w,28470.78,28470.78,2591.95,2591.95,1529.22,1062.73,0.0,0.0,0.0,2020-05-01,652.58,2020-06-01,2020-05-01,739,735,0,45,1,Individual,5692.51,-1.0,,0,0,473239,0,2,1,2,7,45654,84,0,0,1775,56,11100,1,1,3,3,78873,7690,30.7,0,0,241,201,129,7,2,129,-1,2,42,0,2,2,3,7,3,3,11,2,6,0,0,0,2,87.5,33.3,0,0,489213,49064,11100,49663,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
137725085,32000,32000,32000.0,60,0.1356,737.31,C,C1,Zoning Plans Reviewer,10+ years,RENT,82000.0,Source Verified,2018-08-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137725085,debt_consolidation,Debt consolidation,331xx,FL,18.24,0,2001-09-01,660,664,0,65,-1,15,0,9942,0.275,31,w,23621.74,23621.74,14722.09,14722.09,8378.26,6343.83,0.0,0.0,0.0,2020-06-01,0.0,2020-08-01,2020-05-01,754,750,0,65,1,Individual,5692.51,-1.0,,0,12519,49925,2,1,1,1,6,39983,-1,4,8,3489,28,36100,0,0,2,9,3328,3486,70.5,0,0,147,202,6,6,0,6,65,6,65,3,5,9,5,11,4,14,27,9,15,0,0,0,5,90.3,40.0,0,0,78287,49925,11800,42187,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,Y,CVD19SKIP,MEDICAL,ACTIVE,2,0.0,2020-04-01,2020-06-01,2020-05-01,2,0,ACTIVE,533.85,23826.38,737.31,N
99869705,9950,9950,9950.0,36,0.1499,344.88,C,C4,Deputy Assessor,10+ years,MORTGAGE,51999.0,Verified,2017-03-01,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=99869705,debt_consolidation,Debt consolidation,705xx,LA,28.83,0,1997-05-01,690,694,0,35,-1,6,0,7260,0.33,40,w,0.0,0.0,8847.02,8847.02,6129.11,2180.44,0.0,537.47,96.7446,2019-03-01,344.88,,2019-09-01,579,575,0,-1,1,Individual,5692.51,-1.0,,0,107,138565,0,2,1,3,8,34723,75,1,1,3605,62,22000,1,0,2,4,23094,14740,33.0,0,0,130,237,7,7,1,7,-1,3,-1,0,3,3,3,5,31,3,8,3,6,0,0,0,2,97.5,0.0,0,0,170138,41983,22000,46138,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
150122634,10400,10400,10400.0,36,0.1033,337.2,B,B1,,< 1 year,MORTGAGE,100000.0,Not Verified,2019-04-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=150122634,debt_consolidation,Debt consolidation,712xx,LA,10.88,0,2009-01-01,685,689,0,24,-1,9,0,7732,0.92,17,w,7555.25,7555.25,3697.26,3697.26,2844.75,852.51,0.0,0.0,0.0,2020-05-01,0.0,2020-07-01,2020-05-01,674,670,0,78,1,Individual,5692.51,-1.0,,0,0,245184,1,6,0,1,22,16919,46,0,0,6819,55,8400,0,0,2,3,27243,668,92.0,0,0,123,68,30,2,4,30,24,5,24,4,2,2,2,2,10,2,3,2,9,0,0,0,1,70.6,100.0,0,0,264175,24651,8400,36501,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,Y,CVD19SKIP,INCOMECURT,ACTIVE,2,0.0,2020-04-01,2020-06-01,2020-04-01,2,0,ACTIVE,130.08,7615.95,337.2,N
130163442,18000,18000,18000.0,36,0.1041,584.29,B,B3,Machinist,1 year,RENT,42000.0,Not Verified,2018-03-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=130163442,debt_consolidation,Debt consolidation,549xx,WI,16.31,0,2009-05-01,700,704,0,-1,-1,5,0,19311,0.86,7,w,0.0,0.0,19459.72,19459.72,18000.0,1459.72,0.0,0.0,0.0,2019-01-01,14221.93,,2020-05-01,684,680,0,-1,1,Individual,5692.51,-1.0,,0,0,20200,0,1,0,0,21,889,38,0,0,16854,86,22500,0,0,0,1,4040,9750,99.0,0,0,65,106,30,18,0,43,-1,-1,-1,0,2,3,2,2,2,3,4,2,5,-1,0,0,0,100.0,100.0,0,0,24821,20200,19500,2321,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
151032305,2500,2500,2500.0,36,0.1171,82.69,B,B3,Project Manager,4 years,MORTGAGE,140000.0,Source Verified,2019-05-01,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=151032305,credit_card,Credit card refinancing,946xx,CA,6.48,0,2007-03-01,710,714,0,-1,-1,9,0,13483,0.273,13,w,1765.3,1765.3,990.65,990.65,734.7,255.95,0.0,0.0,0.0,2020-05-01,82.69,2020-06-01,2020-05-01,779,775,0,-1,1,Individual,5692.51,-1.0,,0,0,732456,1,1,0,1,17,5993,60,1,1,6142,33,49400,1,0,2,3,91557,35917,27.3,0,0,48,145,11,2,1,11,-1,3,-1,0,6,6,6,7,2,6,9,6,9,0,0,0,2,100.0,16.7,0,0,773320,19476,49400,10000,-1,539,543,,-1,-1,-1,-1.0,-1,-1,-1,-1,N,,,,-1,-1.0,,,,-1,-1,,-1.0,-1.0,-1.0,N
